Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.09136718],[9.75656591],[0.00117074],[0.00011078],[5.09727435e-05],[-2.65995392e-05],[6.67590491e-05],[-0.05819033],[0.01528745],[0.98975029],[nan],[nan],[nan],[0.63551128],[-0.70972301],[-0.01412238],[-3.24064036e-05],[4.71462123e-06],[-0.42848754],[0.49998996],[-0.49999157],[-0.50001623],[-0.50000223],[2.76092741e-05],[8.65869212e-05],[-4.30421755e-05],[2.76092741e-05],[8.65869212e-05],[-4.30421755e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.63551112],[-0.70972298],[-0.01626482],[-2.84436583e-05],[6.15677036e-06],[-0.42873795],[0.49999005],[-0.49999138],[-0.50001621],[-0.50000236],[2.76092741e-05],[8.65869212e-05],[-4.30421755e-05],[2.76092741e-05],[8.65869212e-05],[-4.30421755e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.06,0.0,0.0,3.66493339001693e-06,0.0,0.0,0.004237256157134099,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.63551097],[-0.70972295],[-0.01840851],[-2.4480913e-05],[7.59891948e-06],[-0.42898837],[0.49999014],[-0.49999118],[-0.50001619],[-0.50000249],[2.76092741e-05],[8.65869212e-05],[-4.30421755e-05],[2.76092741e-05],[8.65869212e-05],[-4.30421755e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.065,0.0,0.0,0.00010953431198894576,0.0,0.0,0.0457737416478075,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.05075517],[12.80667731],[0.00210757],[-7.13154228e-05],[-0.00066114],[4.47492919e-05],[0.00100916],[0.06504161],[-0.00982495],[0.95050103],[nan],[nan],[nan],[0.63551096],[-0.709723],[-0.00195587],[-1.01349084e-05],[1.95495099e-06],[-0.22263843],[0.49983938],[-0.49994875],[-0.50025147],[-0.4999603],[-0.00057489],[5.01346305e-05],[0.00087778],[-0.00057489],[5.01346305e-05],[0.00087778],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.07,0.0,0.0,0.0005352417218759621,0.0,0.0,0.13194948838401183,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.63551091],[-0.70972299],[-0.00306906],[-4.14760692e-06],[4.63133011e-06],[-0.20770906],[0.49983982],[-0.49995051],[-0.50024959],[-0.49995999],[-0.00057489],[5.01346305e-05],[0.00087778],[-0.00057489],[5.01346305e-05],[0.00087778],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.075,0.0,0.0,0.0015034427051307108,0.0,0.0,0.2627732534326467,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.63551089],[-0.70972297],[-0.0041076],[1.83969456e-06],[7.30770924e-06],[-0.1927797],[0.49984026],[-0.49995226],[-0.50024771],[-0.49995967],[-0.00057489],[5.01346305e-05],[0.00087778],[-0.00057489],[5.01346305e-05],[0.00087778],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.08,0.0,0.0,0.0032374067829657534,0.0,0.0,0.4382565256839024,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.05067596],[35.92246384],[9.10003497e-05],[0.000185],[-0.00025711],[-0.00109615],[0.00073765],[0.02085687],[0.05931415],[1.05297591],[nan],[nan],[nan],[0.63551135],[-0.70972338],[0.00978649],[-2.9421716e-05],[3.78886206e-05],[0.09560395],[0.4976338],[-0.50006522],[-0.50222204],[-0.5000684],[-0.0002973],[-0.00095332],[0.0007547],[-0.0002973],[-0.00095332],[0.0007547],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.085,0.0,0.0,0.005960467215048675,0.0,0.0,0.6584142923651234,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.63551121],[-0.70972319],[0.01026451],[-0.00010782],[0.0001158],[0.22563188],[0.49763318],[-0.50006773],[-0.50222191],[-0.50006664],[-0.0002973],[-0.00095332],[0.0007547],[-0.0002973],[-0.00095332],[0.0007547],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.09,0.0,0.0,0.009896034454497035,0.0,0.0,0.9232627972038383,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.63551067],[-0.70972261],[0.01139267],[-0.00018622],[0.00019372],[0.35565981],[0.49763255],[-0.50007024],[-0.50222178],[-0.50006488],[-0.0002973],[-0.00095332],[0.0007547],[-0.0002973],[-0.00095332],[0.0007547],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.095,0.0,0.0,0.0152733370562128,0.0,0.0,1.2380269271882385,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.07553045],[63.07431727],[-0.0005954],[0.0006378],[-0.00068767],[9.94097425e-05],[-0.00016706],[0.11028326],[-0.03378434],[0.9326887],[nan],[nan],[nan],[0.63550736],[-0.70971923],[0.02996576],[-0.00163935],[0.00165354],[0.79682835],[0.496847],[-0.50004919],[-0.50304917],[-0.50003539],[-0.000639],[-3.23153408e-05],[-5.19577604e-05],[-0.000639],[-3.23153408e-05],[-5.19577604e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.1,0.0,0.0,0.022398509364694383,0.0,0.0,1.6243541201528329,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[32.990291],[-106.97503626],[1.11352866],[-0.97147462],[1.12684188],[0.03446049],[-0.04475465],[0.05072908],[1.06781154],[0.49684609],[-0.50004996],[-0.50304848],[-0.50003622],[-0.000639],[-3.23153408e-05],[-5.19577604e-05],[-0.000639],[-3.23153408e-05],[-5.19577604e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.105,0.0,0.0,0.031585495371714824,0.0,0.0,2.0510978177613026,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.97169839],[1.12709553],[0.03979955],[-0.04619697],[0.05217807],[1.33349537],[0.49684519],[-0.50005073],[-0.50304779],[-0.50003705],[-0.000639],[-3.23153408e-05],[-5.19577604e-05],[-0.000639],[-3.23153408e-05],[-5.19577604e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.11,0.0,0.0,0.042915647679503996,0.0,0.0,2.481617645388805,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.10419545],[92.66230386],[0.00085665],[-0.00027407],[-0.00140242],[0.00040345],[0.0004673],[0.03029319],[-0.00785754],[1.1102912],[nan],[nan],[nan],[-0.97193189],[1.12735891],[0.00658081],[-0.04907094],[0.05506821],[1.34822002],[0.49644636],[-0.49999884],[-0.50354776],[-0.49998182],[-0.0013069],[0.00034906],[0.00040248],[-0.0013069],[0.00034906],[0.00040248],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.115,0.0,0.0,0.05641065070774501,0.0,0.0,2.916975711508671,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.97217725],[1.12763425],[0.01332191],[-0.05192782],[0.05794116],[1.76177434],[0.49644567],[-0.50000053],[-0.50354519],[-0.4999834],[-0.0013069],[0.00034906],[0.00040248],[-0.0013069],[0.00034906],[0.00040248],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.12,0.0,0.0,0.07209431433434221,0.0,0.0,3.357174533858756,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.97243689],[1.12792396],[0.02213079],[-0.0547847],[0.0608141],[2.17532866],[0.49644498],[-0.50000223],[-0.50354262],[-0.49998499],[-0.0013069],[0.00034906],[0.00040248],[-0.0013069],[0.00034906],[0.00040248],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.125,0.0,0.0,0.0899907727061532,0.0,0.0,3.802216110161536,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.07983282],[97.79703486],[0.00076456],[0.00052809],[-0.00029421],[0.00076404],[0.00062984],[-0.03457532],[0.08128293],[1.03185013],[nan],[nan],[nan],[-0.97271189],[1.12822914],[0.04533545],[-0.0582476],[0.06430052],[2.73071175],[0.49642303],[-0.49998737],[-0.50359436],[-0.49996953],[-0.00042001],[0.00071296],[0.00060222],[-0.00042001],[0.00071296],[0.00060222],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.13,0.0,0.0,0.11012455170629616,0.0,0.0,4.2521034659703645,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.97300313],[1.12855064],[0.05898901],[-0.06170219],[0.06777853],[3.17051374],[0.49642415],[-0.49998776],[-0.5035922],[-0.49997021],[-0.00042001],[0.00071296],[0.00060222],[-0.00042001],[0.00071296],[0.00060222],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.135,0.0,0.0,0.1325198917907638,0.0,0.0,4.7068411703546635,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.27367729],[100.21922292],[0.00127061],[0.00012973],[-9.85036702e-05],[-0.00052231],[-6.5594618e-05],[-0.00876515],[-0.00287287],[0.98067342],[nan],[nan],[nan],[-0.97331165],[1.12888959],[0.12253194],[-0.06521868],[0.07131878],[4.04524259],[0.49641371],[-0.49997801],[-0.50362186],[-0.49996044],[-0.00015339],[-0.00031591],[4.55664279e-05],[-0.00015339],[-0.00031591],[4.55664279e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.14,0.0,0.0,0.15720105133689063,0.0,0.0,5.166431588262903,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.97363775],[1.12924619],[0.14275815],[-0.06879318],[0.07491739],[4.497193],[0.49641318],[-0.49997865],[-0.503622],[-0.49996018],[-0.00015339],[-0.00031591],[4.55664279e-05],[-0.00015339],[-0.00031591],[4.55664279e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.145,0.0,0.0,0.18419230068565906,0.0,0.0,5.630877757105694,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.97398171],[1.12962078],[0.16524412],[-0.07236769],[0.07851599],[4.94914341],[0.49641265],[-0.49997929],[-0.50362214],[-0.49995992],[-0.00015339],[-0.00031591],[4.55664279e-05],[-0.00015339],[-0.00031591],[4.55664279e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.15,0.0,0.0,0.21351792848055434,0.0,0.0,6.1001835513327665,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.10239258],[102.64680119],[0.00050278],[-0.00113761],[-0.0012301],[-0.00081283],[0.00048171],[-0.03312176],[0.03361882],[1.06949166],[nan],[nan],[nan],[-0.97434375],[1.13001352],[0.16919881],[-0.07605616],[0.08222169],[5.23812607],[0.49640452],[-0.49997324],[-0.5036433],[-0.49995274],[-0.00109533],[-0.00075093],[0.00042634],[-0.00109533],[-0.00075093],[0.00042634],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.155,0.0,0.0,0.2451905870164144,0.0,0.0,6.5673184846894035,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-0.97472403],[1.13042463],[0.19538944],[-0.07974337],[0.08592622],[5.70224212],[0.49640274],[-0.49997608],[-0.50364233],[-0.49995265],[-0.00109533],[-0.00075093],[0.00042634],[-0.00109533],[-0.00075093],[0.00042634],[3500.],[3500.],[3500.],0.0,0.0,0.0
