Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
0.095,0.0,0.0,0.0152733370562128,0.0,0.0,1.2380269271882385,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.01730784],[63.0727807],[0.00030088],[0.00130443],[0.00020009],[0.00055238],[0.00098192],[-0.00893047],[-0.0762528],[0.97483121],[nan],[nan],[nan],[1.2340477],[-0.96129765],[0.02467715],[-0.00162716],[0.00157857],[1.28448288],[0.49686206],[-0.5000418],[-0.50304065],[-0.5000364],[0.00028536],[0.00048506],[0.00082525],[0.00028536],[0.00048506],[0.00082525],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.1,0.0,0.0,0.022398509364694383,0.0,0.0,1.6243541201528329,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[32.99027159],[-106.97501394],[-3.05510027],[0.19453738],[0.1496642],[0.02963991],[-0.03002155],[0.03183488],[1.53500978],[0.49686405],[-0.50004188],[-0.50303937],[-0.50003562],[0.00028536],[0.00048506],[0.00082525],[0.00028536],[0.00048506],[0.00082525],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.105,0.0,0.0,0.031585495371714824,0.0,0.0,2.0510978177613026,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.19438728],[0.14982338],[0.03731496],[-0.03145897],[0.03328128],[1.80068592],[0.49686605],[-0.50004195],[-0.50303809],[-0.50003485],[0.00028536],[0.00048506],[0.00082525],[0.00028536],[0.00048506],[0.00082525],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.11,0.0,0.0,0.042915647679503996,0.0,0.0,2.481617645388805,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.00303402],[92.66017767],[-0.00072125],[5.71598782e-05],[9.26716428e-05],[0.00025638],[-0.00039453],[0.03532598],[0.01922492],[0.97574957],[nan],[nan],[nan],[0.19422747],[0.14999228],[0.0349993],[-0.03432765],[0.03615445],[2.10065231],[0.49646931],[-0.49998865],[-0.50353992],[-0.49997712],[0.00011597],[0.00028418],[-0.00024284],[0.00011597],[0.00028418],[-0.00024284],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.115,0.0,0.0,0.05641065070774501,0.0,0.0,2.916975711508671,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.19405583],[0.15017305],[0.04550256],[-0.03717924],[0.03901062],[2.51419615],[0.49646951],[-0.49998785],[-0.50354002],[-0.49997763],[0.00011597],[0.00028418],[-0.00024284],[0.00011597],[0.00028418],[-0.00024284],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.12,0.0,0.0,0.07209431433434221,0.0,0.0,3.357174533858756,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.19386993],[0.15036811],[0.05807354],[-0.04003084],[0.04186679],[2.92773999],[0.49646971],[-0.49998705],[-0.50354011],[-0.49997814],[0.00011597],[0.00028418],[-0.00024284],[0.00011597],[0.00028418],[-0.00024284],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.125,0.0,0.0,0.0899907727061532,0.0,0.0,3.802216110161536,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.01526588],[97.79645158],[0.000211],[0.00029839],[-0.00084664],[-0.00097621],[0.00131347],[0.04325489],[-0.09478338],[1.0441529],[nan],[nan],[nan],[0.1936687],[0.15057851],[0.04965048],[-0.0434889],[0.04533471],[3.15112373],[0.4964511],[-0.49997211],[-0.50358723],[-0.49996409],[-0.00072663],[-0.00081898],[0.0011186],[-0.00072663],[-0.00081898],[0.0011186],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.13,0.0,0.0,0.11012455170629616,0.0,0.0,4.2521034659703645,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.19345125],[0.15080518],[0.0654061],[-0.04693865],[0.04879425],[3.59092294],[0.49645056],[-0.49997545],[-0.50358594],[-0.49996259],[-0.00072663],[-0.00081898],[0.0011186],[-0.00072663],[-0.00081898],[0.0011186],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.135,0.0,0.0,0.1325198917907638,0.0,0.0,4.7068411703546635,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.22920721],[100.21768871],[-0.00021751],[0.00080581],[0.00107038],[0.00014891],[0.0003402],[-0.0070588],[-0.02356246],[0.94810705],[nan],[nan],[nan],[0.19321655],[0.1510492],[0.118342],[-0.05044875],[0.05231956],[4.35141537],[0.49643905],[-0.49996916],[-0.50361477],[-0.49995127],[0.00076993],[-1.23790276e-05],[0.00047201],[0.00076993],[-1.23790276e-05],[0.00047201],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.14,0.0,0.0,0.15720105133689063,0.0,0.0,5.166431588262903,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.1929643],[0.1513108],[0.14009908],[-0.05401543],[0.05590648],[4.80335828],[0.49644059],[-0.49996881],[-0.50361516],[-0.4999497],[0.00076993],[-1.23790276e-05],[0.00047201],[0.00076993],[-1.23790276e-05],[0.00047201],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.145,0.0,0.0,0.18419230068565906,0.0,0.0,5.630877757105694,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.19269423],[0.15159033],[0.16411587],[-0.0575821],[0.05949341],[5.25530119],[0.49644212],[-0.49996847],[-0.50361555],[-0.49994813],[0.00076993],[-1.23790276e-05],[0.00047201],[0.00076993],[-1.23790276e-05],[0.00047201],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.15,0.0,0.0,0.21351792848055434,0.0,0.0,6.1001835513327665,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.03318944],[102.64584082],[-0.001118],[0.00093881],[0.00032197],[0.0005781],[-0.00024707],[0.01112479],[-0.01745727],[1.0048611],[nan],[nan],[nan],[0.19240612],[0.15188793],[0.13730026],[-0.06125859],[0.06319061],[5.27224634],[0.4964363],[-0.49996165],[-0.50363622],[-0.49993989],[0.00037799],[0.0005036],[-0.00015698],[0.00037799],[0.0005036],[-0.00015698],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.155,0.0,0.0,0.2451905870164144,0.0,0.0,6.5673184846894035,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[0.19209983],[0.15220389],[0.1636615],[-0.06493387],[0.06688659],[5.73635772],[0.49643721],[-0.49996036],[-0.50363626],[-0.49994024],[0.00037799],[0.0005036],[-0.00015698],[0.00037799],[0.0005036],[-0.00015698],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.16,0.0,0.0,0.27917532180503735,0.0,0.0,7.025036459299091,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.21735114],[102.24123072],[0.00097944],[0.00182131],[-4.12843787e-05],[-0.00014917],[-2.35727544e-05],[0.03227814],[0.0618153],[1.08491061],[nan],[nan],[nan],[0.19177516],[0.15253833],[0.19781571],[-0.06860424],[0.0705836],[6.24360771],[0.49643708],[-0.49995803],[-0.50363933],[-0.49993961],[2.85452388e-05],[-4.01473828e-05],[-4.6516412e-05],[2.85452388e-05],[-4.01473828e-05],[-4.6516412e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
