Time,True X,True Y,True Z,True VX,True VY,True VZ,True qw,True qx,True qy,True qz,True wx,True wy,True wz,Barometer,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Magnetometer X,Magnetometer Y,Magnetometer Z,GPS Latitude,GPS Longitude,GPS Altitude,Estimated X,Estimated Y,Estimated Z,Estimated VX,Estimated VY,Estimated VZ,Estimated aX,Estimated aY,Estimated aZ,Estimated qw,Estimated qx,Estimated qy,Estimated qz,Estimated wx,Estimated wy,Estimated wz,Estimated Cbx,Estimated Cby,Estimated Cbz,Error Signal,Controller Output,Airbrake Deployment Level
0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.10309473],[9.75452538],[-0.00223383],[-0.00176791],[0.00069602],[-0.00028932],[0.00033447],[-0.08928754],[-0.08201293],[1.0108544],[nan],[nan],[nan],[-1.9927763],[2.93174296],[-0.04770441],[-7.40159322e-06],[-6.84111103e-05],[-0.42317469],[0.50000681],[-0.49999794],[-0.49997773],[-0.50001752],[0.00052365],[-0.00011728],[0.00034695],[0.00052365],[-0.00011728],[0.00034695],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.99277634],[2.93174262],[-0.04982029],[-1.84236101e-05],[-7.92255256e-05],[-0.42343527],[0.50000775],[-0.49999787],[-0.4999781],[-0.50001629],[0.00052365],[-0.00011728],[0.00034695],[0.00052365],[-0.00011728],[0.00034695],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.06,0.0,0.0,3.66493339001693e-06,0.0,0.0,0.004237256157134099,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.99277643],[2.93174222],[-0.05193746],[-2.94456269e-05],[-9.00399408e-05],[-0.42369586],[0.50000869],[-0.49999779],[-0.49997846],[-0.50001505],[0.00052365],[-0.00011728],[0.00034695],[0.00052365],[-0.00011728],[0.00034695],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.065,0.0,0.0,0.00010953431198894576,0.0,0.0,0.0457737416478075,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.01376302],[12.80914532],[-0.000828],[-0.00154836],[0.00026258],[-0.00053781],[-0.00017749],[-0.02011044],[-0.11982836],[0.96859362],[nan],[nan],[nan],[-1.99277646],[2.93174168],[-0.04353847],[-2.63794885e-05],[-0.00010696],[-0.30053303],[0.49986103],[-0.4999578],[-0.50020637],[-0.49997474],[0.00029463],[-0.00048582],[-0.00011252],[0.00029463],[-0.00048582],[-0.00011252],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.07,0.0,0.0,0.0005352417218759621,0.0,0.0,0.13194948838401183,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.99277659],[2.93174115],[-0.04504114],[-3.17470608e-05],[-0.00011557],[-0.28559143],[0.49986065],[-0.4999579],[-0.50020748],[-0.49997391],[0.00029463],[-0.00048582],[-0.00011252],[0.00029463],[-0.00048582],[-0.00011252],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.075,0.0,0.0,0.0015034427051307108,0.0,0.0,0.2627732534326467,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.99277675],[2.93174057],[-0.0464691],[-3.71146332e-05],[-0.00012418],[-0.27064983],[0.49986027],[-0.499958],[-0.5002086],[-0.49997307],[0.00029463],[-0.00048582],[-0.00011252],[0.00029463],[-0.00048582],[-0.00011252],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.08,0.0,0.0,0.0032374067829657534,0.0,0.0,0.4382565256839024,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.12695386],[35.91993006],[-4.50020585e-05],[0.00127173],[0.00030743],[-0.00078092],[7.00126005e-05],[-0.04165127],[-0.01626938],[0.98207344],[nan],[nan],[nan],[-1.99277645],[2.93173955],[-0.00157069],[-6.05266742e-05],[-9.95949061e-05],[0.35351301],[0.49765555],[-0.50006883],[-0.50218064],[-0.50008472],[0.00030578],[-0.00074408],[4.71469167e-05],[0.00030578],[-0.00074408],[4.71469167e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.085,0.0,0.0,0.005960467215048675,0.0,0.0,0.6584142923651234,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.99277675],[2.93173905],[0.00019688],[-0.00013134],[-2.77877629e-05],[0.4835284],[0.49765505],[-0.50006944],[-0.50218189],[-0.50008335],[0.00030578],[-0.00074408],[4.71469167e-05],[0.00030578],[-0.00074408],[4.71469167e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.09,0.0,0.0,0.009896034454497035,0.0,0.0,0.9232627972038383,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-1.99277741],[2.93173891],[0.00261452],[-0.00020215],[4.40193804e-05],[0.61354379],[0.49765456],[-0.50007005],[-0.50218314],[-0.50008197],[0.00030578],[-0.00074408],[4.71469167e-05],[0.00030578],[-0.00074408],[4.71469167e-05],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.095,0.0,0.0,0.0152733370562128,0.0,0.0,1.2380269271882385,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.04523867],[63.07501389],[9.72239256e-05],[0.00030994],[-0.00059851],[-0.00086291],[-0.0013698],[-0.01862778],[-0.05650513],[1.01266019],[nan],[nan],[nan],[-1.99278078],[2.9317415],[0.01640172],[-0.00163918],[0.00147714],[0.9910142],[0.49687216],[-0.50005052],[-0.50300243],[-0.50005609],[-0.00048664],[-0.00084924],[-0.00119385],[-0.00048664],[-0.00084924],[-0.00119385],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.1,0.0,0.0,0.022398509364694383,0.0,0.0,1.6243541201528329,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[32.9902808],[-106.97503235],[-1.80600169],[-2.45729574],[2.94737232],[0.02049252],[-0.01511136],[0.00330487],[1.24773166],[0.496869],[-0.50005068],[-0.50300437],[-0.50005712],[-0.00048664],[-0.00084924],[-0.00119385],[-0.00048664],[-0.00084924],[-0.00119385],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.105,0.0,0.0,0.031585495371714824,0.0,0.0,2.0510978177613026,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-2.4573713],[2.94738884],[0.02673117],[-0.0165377],[0.00472745],[1.51341909],[0.49686583],[-0.50005085],[-0.5030063],[-0.50005816],[-0.00048664],[-0.00084924],[-0.00119385],[-0.00048664],[-0.00084924],[-0.00119385],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.11,0.0,0.0,0.042915647679503996,0.0,0.0,2.481617645388805,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.06059441],[92.66131985],[-0.00055201],[-0.00071159],[-0.00011626],[-2.61422477e-05],[-0.00070735],[-0.03642219],[0.06392865],[1.05381787],[nan],[nan],[nan],[-2.45745651],[2.94741499],[0.04149054],[-0.01940228],[0.0075787],[1.99823343],[0.49646464],[-0.49999828],[-0.50350935],[-0.50000292],[-0.00016175],[-0.00012822],[-0.00076735],[-0.00016175],[-0.00012822],[-0.00076735],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.115,0.0,0.0,0.05641065070774501,0.0,0.0,2.916975711508671,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-2.45755352],[2.94745289],[0.0514817],[-0.02224968],[0.01041294],[2.41178316],[0.49646331],[-0.49999768],[-0.50351027],[-0.50000392],[-0.00016175],[-0.00012822],[-0.00076735],[-0.00016175],[-0.00012822],[-0.00076735],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.12,0.0,0.0,0.07209431433434221,0.0,0.0,3.357174533858756,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-2.45766477],[2.94750495],[0.06354062],[-0.02509708],[0.01324717],[2.8253329],[0.49646199],[-0.49999707],[-0.50351118],[-0.50000491],[-0.00016175],[-0.00012822],[-0.00076735],[-0.00016175],[-0.00012822],[-0.00076735],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.125,0.0,0.0,0.0899907727061532,0.0,0.0,3.802216110161536,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[0.04014606],[97.79581097],[-0.00118795],[-5.17479599e-05],[-0.00066075],[0.00058645],[0.00065492],[-0.06131923],[0.02246828],[0.94264397],[nan],[nan],[nan],[-2.45779136],[2.94757227],[0.0678519],[-0.02856117],[0.01669592],[3.17297968],[0.49644173],[-0.4999822],[-0.50355957],[-0.49999117],[-0.00059758],[0.0004979],[0.00047792],[-0.00059758],[0.0004979],[0.00047792],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.13,0.0,0.0,0.11012455170629616,0.0,0.0,4.2521034659703645,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[nan],[-2.45793416],[2.94765575],[0.08371679],[-0.03201681],[0.02013625],[3.61277582],[0.49644221],[-0.49998292],[-0.5035576],[-0.49999195],[-0.00059758],[0.0004979],[0.00047792],[-0.00059758],[0.0004979],[0.00047792],[3500.],[3500.],[3500.],0.0,0.0,0.0
0.135,0.0,0.0,0.1325198917907638,0.0,0.0,4.7068411703546635,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,[-0.07405291],[100.2162958],[-0.00036412],[0.00108963],[0.00017873],[0.00030166],[0.00067077],[0.030277],[-0.06247301],[0.98112415],[nan],[nan],[nan],[-2.45809426],[2.9477564],[0.05960937],[-0.03553137],[0.02364051],[3.67980334],[0.49643166],[-0.49997399],[-0.50358589],[-0.49998287],[4.88834181e-05],[0.00033505],[0.00063885],[4.88834181e-05],[0.00033505],[0.00063885],[3500.],[3500.],[3500.],0.0,0.0,0.0
